,tconst,titleType,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,averageRating,numVotes
2243,tt3155342,movie,All Together Now,All Together Now,2020,92,Drama,6.5,5031
526,tt10309552,movie,12 Hour Shift,12 Hour Shift,2020,86,"Comedy,Horror,Thriller",5.5,5044
1345,tt11542214,movie,War of the Eltis,Eltilerin Savasi,2020,118,"Comedy,Family",5.8,5123
1000,tt9138170,movie,Limbo,Limbo,2020,104,"Comedy,Drama",7.2,5168
497,tt6060444,movie,The Paper Tigers,The Paper Tigers,2020,108,"Action,Comedy",6.3,5180
2552,tt11874226,movie,David Byrne's American Utopia,American Utopia,2020,105,"Documentary,Music,Musical",8.2,5192
1232,tt8179470,movie,Looks That Kill,Looks That Kill,2020,92,"Comedy,Drama,Romance",6.3,5225
1380,tt10702148,movie,The Killing of Two Lovers,The Killing of Two Lovers,2020,85,Drama,6.8,5229
1286,tt8241876,movie,5th Borough,5th Borough,2020,95,Crime,4.7,5258
1116,tt9224288,movie,Mainstream,Mainstream,2020,94,"Comedy,Drama",5,5282
3,tt0920462,movie,Lost Girls and Love Hotels,Lost Girls and Love Hotels,2020,97,Drama,4.7,5308
1274,tt11525022,movie,Dance of the 41,El baile de los 41,2020,99,"Biography,Drama,History",6.8,5308
1063,tt10543680,movie,Ginny Weds Sunny,Ginny Weds Sunny,2020,125,"Comedy,Drama,Romance",5.7,5318
2595,tt13243898,movie,The Mole: Undercover in North Korea,The Mole: Undercover in North Korea,2020,123,"Documentary,Thriller",8.3,5322
1797,tt10933680,movie,Debt Collectors,Debt Collectors,2020,97,"Action,Comedy",5.8,5328
288,tt7035004,movie,The Swordsman,Geomgaek,2020,100,"Action,Drama,History",6.8,5338
181,tt10110614,movie,Apples,Mila,2020,91,Drama,6.8,5341
780,tt12735338,movie,Words Bubble Up Like Soda Pop,Cider no yô ni kotoba ga wakiagaru,2020,87,"Animation,Drama,Music",6.8,5342
532,tt1817232,movie,Phineas and Ferb the Movie: Candace Against the Universe,Phineas and Ferb the Movie: Candace Against the Universe,2020,86,"Adventure,Animation,Comedy",7,5356
1101,tt11454718,movie,The Yin-Yang Master: Dream of Eternity,Qing Ya Ji,2020,132,"Action,Drama,Fantasy",6.4,5362
111,tt10068916,movie,Made in Abyss: Dawn of the Deep Soul,Gekijouban Made in Abyss: Fukaki Tamashii no Reimei,2020,113,"Adventure,Animation,Drama",8,5374
206,tt10127708,movie,Valley of the Dead,Malnazidos,2020,101,"Action,Comedy,Horror",5.8,5375
1433,tt9472532,movie,The Intergalactic Adventures of Max Cloud,Max Cloud,2020,88,"Action,Comedy,Sci-Fi",4.6,5385
67,tt8332454,movie,Shooting Heroin,Shooting Heroin,2020,90,"Action,Drama,Thriller",4.8,5394
1811,tt10937434,movie,Ultras,Ultras,2020,108,Drama,6.2,5395
2343,tt11815960,movie,Superdeep,Kolskaya sverhglubokaya,2020,115,"Horror,Sci-Fi,Thriller",4.9,5408
1583,tt9616700,movie,Adu,Adú,2020,119,Drama,6.8,5412
1619,tt10831086,movie,Pixie,Pixie,2020,93,"Comedy,Crime,Thriller",5.9,5423
2936,tt11988512,movie,One-Way to Tomorrow,Yarina Tek Bilet,2020,90,"Comedy,Drama,Romance",5.6,5462
2728,tt11916302,movie,Derek DelGaudio's In & Of Itself,In & of Itself,2020,90,Documentary,8.2,5484
1231,tt10642834,movie,The Forty-Year-Old Version,The Forty-Year-Old Version,2020,123,"Comedy,Drama",7.2,5488
911,tt11394182,movie,Feels Good Man,Feels Good Man,2020,92,"Comedy,Documentary",7.5,5490
3079,tt13354204,movie,Just Another Christmas,Tudo Bem No Natal Que Vem,2020,100,"Comedy,Drama",6.7,5508
1791,tt9747594,movie,Beasts Clawing at Straws,Jipuragirado jabgo sipeun jibseungdeul,2020,108,"Crime,Drama,Thriller",7,5536
777,tt11357580,movie,Luz,Luz,2020,118,"Crime,Drama,Romance",6.7,5546
1931,tt9850386,movie,The Bee Gees: How Can You Mend a Broken Heart,The Bee Gees: How Can You Mend a Broken Heart,2020,111,"Biography,Documentary,Music",8.1,5571
645,tt8884906,movie,Monday,Monday,2020,116,"Drama,Romance",5.7,5588
313,tt4257940,movie,The Lost Husband,The Lost Husband,2020,109,"Drama,Romance",6.1,5593
116,tt11095742,movie,Boys State,Boys State,2020,109,Documentary,7.6,5617
1872,tt9806336,movie,Rising High,Betonrausch,2020,94,"Comedy,Drama",6,5643
460,tt7286966,movie,Money Plane,Money Plane,2020,82,"Comedy,Crime,Thriller",3.2,5646
3232,tt1656177,movie,Most Wanted,Target Number One,2020,125,"Crime,Drama,History",6.2,5663
319,tt5714470,movie,Come Away,Come Away,2020,94,"Adventure,Drama,Fantasy",5.7,5666
436,tt11229134,movie,Durgamati: The Myth,Durgamati: The Myth,2020,155,"Horror,Thriller",4,5670
1868,tt10952782,movie,Malasaña 32,Malasaña 32,2020,104,"Horror,Mystery",5.6,5691
2123,tt11767484,movie,Drown,Shena-ye Parvaneh,2020,120,"Crime,Drama,Mystery",7.4,5700
1097,tt8046498,movie,Don't Tell a Soul,Don't Tell a Soul,2020,83,"Drama,Thriller",5.9,5715
2021,tt9916362,movie,Coven,Akelarre,2020,92,"Drama,History",6.4,5729
1685,tt11651780,movie,Choked,Choked,2020,114,Drama,5.7,5738
131,tt10081762,movie,Breaking Surface,Breaking Surface,2020,82,"Adventure,Drama,Horror",6.1,5753
1518,tt10772662,movie,The Boy Behind the Door,The Boy Behind the Door,2020,88,"Horror,Mystery,Thriller",5.7,5779
892,tt9058654,movie,Dinner in America,Dinner in America,2020,106,"Comedy,Drama,Music",7.3,5797
1551,tt10796286,movie,Dear Comrades!,Dorogie tovarishchi,2020,121,"Drama,History",7.4,5805
835,tt10441806,movie,The Way We Are,Biz Böyleyiz,2020,121,"Comedy,Drama,Romance",5.6,5851
681,tt10375106,movie,Mandibles,Mandibules,2020,77,"Comedy,Fantasy",6.6,5852
374,tt10230404,movie,Ghost Stories,Ghost Stories,2020,144,"Horror,Thriller",4.4,5863
881,tt10463030,movie,Bhoot: Part One - The Haunted Ship,Bhoot: Part One - The Haunted Ship,2020,114,"Horror,Mystery,Thriller",5.4,5865
290,tt10187680,movie,Forensic,Forensic,2020,134,"Crime,Mystery,Thriller",6.8,5888
3602,tt12274228,movie,Rent-A-Pal,Rent-a-Pal,2020,108,"Horror,Thriller",6.3,5895
376,tt10230422,movie,Class of '83,Class of 83,2020,98,"Action,Crime,Drama",5.8,5947
1639,tt10840884,movie,Taish,Taish,2020,143,"Action,Thriller",7.3,5957
80,tt5114840,movie,Six Minutes to Midnight,Six Minutes to Midnight,2020,99,"Drama,Thriller,War",5.9,5975
1109,tt8060328,movie,Invasion,Vtorzhenie,2020,134,"Action,Sci-Fi",5.6,5985
46,tt8305852,movie,All My Life,All My Life,2020,91,"Drama,Romance",6.3,5992
1879,tt11697844,movie,There Is No Evil,Sheytan Vojood Nadarad,2020,151,Drama,7.5,5998
601,tt10345590,movie,How I Became a Super Hero,Comment je suis devenu super-héros,2020,97,"Action,Adventure,Comedy",5.8,6036
406,tt8637504,movie,Disclosure,Disclosure: Trans Lives on Screen,2020,108,Documentary,8.2,6039
518,tt4858674,movie,Stargirl,Stargirl,2020,107,"Comedy,Drama,Family",6.2,6113
463,tt8704802,movie,The Last Blockbuster,The Last Blockbuster,2020,86,Documentary,6.7,6117
852,tt7798646,movie,The Photograph,The Photograph,2020,106,"Drama,Romance",6.1,6150
583,tt11286640,movie,Nowhere Special,Nowhere Special,2020,96,Drama,7.4,6162
2024,tt13097434,movie,Colour Photo,Colour Photo,2020,140,Drama,8.1,6165
2904,tt13318052,movie,Midnight at the Magnolia,Midnight at the Magnolia,2020,87,"Comedy,Romance",5.8,6172
365,tt7153488,movie,Army of One,Army of One,2020,87,Action,4.5,6180
903,tt12763920,movie,Deliver Us from Evil,Daman akeseo guhasoseo,2020,108,"Action,Crime,Thriller",6.8,6200
980,tt11416746,movie,Time,Time,2020,81,"Biography,Documentary",6.8,6256
550,tt10324122,movie,Secret Society of Second Born Royals,Secret Society of Second-Born Royals,2020,99,"Action,Adventure,Comedy",5,6290
1904,tt9827834,movie,Sylvie's Love,Sylvie's Love,2020,114,"Drama,Music,Romance",6.8,6410
1570,tt11618536,movie,Shithouse,Shithouse,2020,100,"Comedy,Drama,Romance",6.9,6485
1716,tt9695722,movie,Vanguard,Ji xian feng,2020,107,"Action,Adventure,Comedy",4.7,6574
485,tt8718300,movie,Proximity,Proximity,2020,119,"Drama,Sci-Fi",4.8,6599
132,tt3698454,movie,Yaara,Yaara,2020,130,"Action,Crime,Drama",5.9,6606
151,tt11112526,movie,Indoo Ki Jawani,Indoo Ki Jawani,2020,119,"Comedy,Drama",3.3,6622
575,tt8804580,movie,Attack of the Unknown,Attack of the Unknown,2020,103,"Action,Horror,Sci-Fi",3.2,6642
3464,tt12221748,movie,Becoming,Becoming,2020,89,"Biography,Documentary",7,6667
1730,tt9708358,movie,Uncle Tom,Uncle Tom,2020,106,"Documentary,History",8.2,6669
2428,tt2222052,movie,My Salinger Year,My Salinger Year,2020,101,Drama,6.5,6675
407,tt8639136,movie,The East,De Oost,2020,137,"Drama,Thriller,War",6.9,6679
307,tt10196398,movie,Bye Bye Morons,Adieu les cons,2020,87,"Comedy,Drama",6.7,6705
601,tt12677092,movie,C U Soon,C U Soon,2020,98,"Drama,Mystery,Thriller",7.7,6711
45,tt11057594,movie,Fatal Affair,Fatal Affair,2020,89,"Crime,Horror,Mystery",4.6,6712
1390,tt9441638,movie,The Big Ugly,The Big Ugly,2020,106,"Crime,Drama,Thriller",5.1,6737
1002,tt7978672,movie,Black Water: Abyss,Black Water: Abyss,2020,98,"Adventure,Drama,Horror",4.6,6748
940,tt7917178,movie,Caveat,Caveat,2020,88,"Horror,Mystery,Thriller",5.9,6748
2196,tt11777040,movie,Time to Hunt,Sanyangeui sigan,2020,134,"Action,Crime,Drama",6.3,6773
86,tt11081050,movie,Enforcement,Shorta,2020,108,"Action,Crime,Drama",6.5,6787
1294,tt12875782,movie,Freaks: You're One of Us,Freaks - Du bist eine von uns,2020,92,"Action,Drama,Fantasy",5.4,6807
454,tt11235142,movie,Dia,Dia,2020,137,"Drama,Romance",8,6835
1979,tt9883996,movie,Dream Horse,Dream Horse,2020,113,"Biography,Comedy,Drama",6.9,6874
1222,tt9310328,movie,Altered Carbon: Resleeved,Altered Carbon: Resleeved,2020,74,"Action,Animation,Crime",6.4,6881
1009,tt9143112,movie,Falling,Falling,2020,112,Drama,6.5,6901
1162,tt9261218,movie,Uncorked,Uncorked,2020,104,Drama,6.4,6988
630,tt10360862,movie,The Man Who Sold His Skin,The Man Who Sold His Skin,2020,104,Drama,6.9,6992
309,tt8526370,movie,Bad Tales,Favolacce,2020,98,"Drama,Mystery,Thriller",6.3,7026
130,tt8372094,movie,Flashback,The Education of Fredrick Fitzell,2020,97,"Drama,Mystery,Thriller",5.3,7027
1772,tt9735470,movie,Little Fish,Little Fish,2020,101,"Drama,Romance,Sci-Fi",6.9,7076
465,tt7294150,movie,The Eight Hundred,Ba bai,2020,149,"Action,Drama,History",6.7,7079
1557,tt11614912,movie,She Dies Tomorrow,She Dies Tomorrow,2020,86,"Drama,Fantasy,Horror",5.1,7104
2240,tt13150630,movie,Secrets of the Saqqara Tomb,Secrets of the Saqqara Tomb,2020,113,"Documentary,History",7.2,7135
424,tt8656686,movie,Run Sweetheart Run,Run Sweetheart Run,2020,104,"Horror,Thriller",5.5,7169
1568,tt9605894,movie,Nishabdham,Nishabdham,2020,120,"Horror,Mystery,Thriller",4.4,7172
1148,tt9252488,movie,The Secrets We Keep,The Secrets We Keep,2020,97,"Drama,Thriller",5.9,7175
910,tt11394180,movie,Dick Johnson Is Dead,Dick Johnson Is Dead,2020,89,"Biography,Documentary,Drama",7.4,7179
1100,tt9208444,movie,Impractical Jokers: The Movie,Impractical Jokers: The Movie,2020,92,Comedy,5.8,7219
789,tt1830643,movie,Death of Me,Death of Me,2020,94,"Horror,Mystery,Thriller",4.4,7275
1872,tt13058290,movie,Blackpink: Light Up the Sky,Blackpink: Light Up the Sky,2020,79,"Documentary,Music",7.3,7279
24,tt3278540,movie,A Nice Girl Like You,A Nice Girl Like You,2020,94,"Comedy,Romance",5.2,7283
1231,tt8179024,movie,Body Cam,Body Cam,2020,96,"Horror,Mystery,Thriller",5.3,7291
1611,tt9635540,movie,Darbar,Darbar,2020,159,"Action,Crime,Thriller",5.9,7300
2212,tt11778118,movie,Vicious Fun,Vicious Fun,2020,101,"Comedy,Horror",6.5,7440
472,tt7304824,movie,Offering to the Storm,Ofrenda a la tormenta,2020,139,"Crime,Thriller",6.2,7474
4472,tt13723064,movie,All My Friends Are Dead,Wszyscy moi przyjaciele nie zyja,2020,96,"Comedy,Crime,Horror",5.8,7496
377,tt8618654,movie,Kiss the Ground,Kiss the Ground,2020,84,Documentary,8.1,7531
1027,tt10525672,movie,Silver Skates,Serebryanye konki,2020,130,"Adventure,Drama,Family",7.1,7536
1195,tt8145202,movie,The F**k-It List,The F**k-It List,2020,103,Comedy,5.2,7567
1305,tt12879624,movie,"Josee, the Tiger and the Fish",Joze to tora to sakana-tachi,2020,99,"Animation,Drama,Romance",7.6,7581
383,tt5827790,movie,Unknown Origins,Orígenes secretos,2020,96,"Action,Crime,Drama",6.1,7609
2229,tt14500584,movie,Beyond the Infinite Two Minutes,Dorosute no hate de bokura,2020,70,"Comedy,Sci-Fi",7.3,7617
1204,tt11490170,movie,HIT,Hit,2020,125,"Action,Crime,Drama",7.6,7623
911,tt7886936,movie,Dating Amber,Dating Amber,2020,92,"Comedy,Drama,Romance",7,7660
559,tt10329134,movie,Your Name Engraved Herein,Ke zai ni xin di de ming zi,2020,118,"Drama,Romance",7.3,7711
1149,tt12829958,movie,The Old Ways,The Old Ways,2020,90,"Drama,Fantasy,Horror",5.4,7725
622,tt10358198,movie,The Dinner Party,The Dinner Party,2020,116,"Horror,Thriller",4.3,7746
901,tt10472102,movie,Karakomik Filmler: Emanet,Karakomik Filmler: Emanet,2020,60,Comedy,5.6,7749
1559,tt11615290,movie,Beastie Boys Story,Beastie Boys Story,2020,119,"Biography,Documentary,Music",7.7,7807
1086,tt8042292,movie,Kannum Kannum Kollaiyadithaal,Kannum Kannum Kollaiyadithaal,2020,160,"Drama,Romance,Thriller",7.6,7810
2004,tt11015214,movie,Class Action Park,Class Action Park,2020,90,"Crime,Documentary",7,7858
769,tt8983166,movie,Panga,Panga,2020,131,"Drama,Sport",6.8,7895
2263,tt11792734,movie,Leyla Everlasting,9 Kere Leyla,2020,112,Comedy,3.7,7920
1305,tt10675724,movie,The Swarm,La nuée,2020,101,"Drama,Horror",5.3,7982
704,tt6456326,movie,Monsters of Man,Monsters of Man,2020,131,"Action,Sci-Fi,Thriller",5.4,7990
586,tt6222118,movie,The Doorman,The Doorman,2020,97,"Action,Drama,Thriller",4.7,8041
1900,tt9824114,movie,Original Gangster,Original Gangster,2020,110,Crime,5.1,8070
1626,tt9648672,movie,Street Dancer 3D,Street Dancer 3D,2020,146,"Drama,Music",3.7,8129
695,tt8923484,movie,Crip Camp,Crip Camp,2020,106,"Documentary,History",7.7,8164
375,tt10230414,movie,Serious Men,Serious Men,2020,114,"Comedy,Drama",6.8,8169
1141,tt9248952,movie,Jawaani Jaaneman,Jawaani Jaaneman,2020,119,"Comedy,Drama",6.5,8247
903,tt7873348,movie,Save Yourselves!,Save Yourselves!,2020,93,"Adventure,Comedy,Sci-Fi",5.8,8299
78,tt6720802,movie,Trance,Trance,2020,170,"Drama,Thriller",7.3,8322
732,tt10394738,movie,I Am Greta,I Am Greta,2020,97,"Biography,Documentary",7.5,8345
1369,tt9419976,movie,Triggered,Triggered,2020,94,"Action,Comedy,Horror",4.8,8415
1166,tt9264728,movie,What Lies Below,What Lies Below,2020,87,"Drama,Horror,Mystery",4.4,8419
523,tt8760280,movie,Finding You,Finding You,2020,119,"Drama,Romance",6.4,8466
571,tt10334148,movie,Blithe Spirit,Blithe Spirit,2020,99,"Comedy,Fantasy,Romance",5.4,8478
3279,tt12133722,movie,Have a Good Trip,Have a Good Trip: Adventures in Psychedelics,2020,85,"Comedy,Documentary",6.8,8565
1009,tt12792418,movie,Night in Paradise,Nagwonui bam,2020,131,"Action,Crime,Drama",6.8,8625
467,tt10279362,movie,French Exit,French Exit,2020,113,"Comedy,Drama",5.9,8689
339,tt4353270,movie,Echo Boomers,Echo Boomers,2020,94,"Action,Crime,Drama",5.3,8743
1402,tt10717738,movie,Anjaam Pathiraa,Anjaam Pathiraa,2020,144,"Crime,Mystery,Thriller",7.9,8775
1520,tt10773090,movie,Sarileru Neekevvaru,Sarileru Neekevvaru,2020,169,"Action,Comedy,Drama",5.8,8835
215,tt6914122,movie,Resistance,Resistance,2020,120,"Biography,Drama,History",6.5,8851
247,tt4016312,movie,The Book of Vision,The Book of Vision,2020,99,"Drama,Mystery",7.7,9006
868,tt11385128,movie,V,V,2020,140,"Action,Crime,Thriller",6.8,9013
1563,tt11617052,movie,Undine,Undine,2020,91,"Drama,Fantasy,Mystery",6.6,9066
270,tt5616176,movie,2 Hearts,2 Hearts,2020,101,"Drama,Romance",6.3,9084
153,tt6841122,movie,Summerland,Summerland,2020,99,"Drama,Romance,War",7,9103
1338,tt9387250,movie,Skylines,Skylines,2020,113,"Action,Adventure,Sci-Fi",4.8,9119
979,tt11416594,movie,Karakomik Filmler: Deli,Karakomik Filmler: Deli,2020,60,"Comedy,Drama",6.5,9256
116,tt12474056,movie,New Order,Nuevo orden,2020,86,"Crime,Drama,Sci-Fi",6.5,9290
1870,tt11697484,movie,The 2nd,The 2nd,2020,93,"Action,Drama",3.8,9293
358,tt8593904,movie,Rifkin's Festival,Rifkin's Festival,2020,88,"Comedy,Romance",6.1,9330
514,tt8747160,movie,The Block Island Sound,The Block Island Sound,2020,99,"Horror,Mystery,Sci-Fi",5.4,9377
923,tt11394298,movie,The Mole Agent,El agente topo,2020,84,Documentary,7.5,9403
1873,tt9806370,movie,The Owners,The Owners,2020,92,"Comedy,Crime,Horror",5,9408
445,tt4651466,movie,Joe Bell,Good Joe Bell,2020,94,"Biography,Drama",6.2,9416
431,tt12607910,movie,Black Is King,Black Is King,2020,85,"Adventure,Drama,Fantasy",5.9,9430
256,tt5585272,movie,Through the Glass Darkly,Through the Glass Darkly,2020,103,Thriller,5.7,9529
458,tt10274284,movie,Girl Lost: A Hollywood Story,Girl Lost: A Hollywood Story,2020,90,"Drama,Thriller",5.2,9602
1448,tt10736580,movie,Spell,Spell,2020,91,"Horror,Thriller",5.5,9606
1695,tt9689696,movie,Wander,Wander,2020,94,Thriller,4.9,9626
1451,tt11576124,movie,Rogue,Rogue,2020,105,"Action,Horror,Thriller",4.2,9671
1871,tt9806322,movie,Isi & Ossi,Isi & Ossi,2020,113,"Comedy,Romance",6.4,9688
611,tt8846176,movie,Concrete Cowboy,Concrete Cowboy,2020,111,"Drama,Western",6.3,9699
1898,tt10964468,movie,Shakuntala Devi,Shakuntala Devi,2020,127,"Biography,Drama",6.1,9702
473,tt11242218,movie,Books of Blood,Books of Blood,2020,107,"Drama,Horror,Mystery",5.6,9703
1088,tt10556022,movie,Unpregnant,Unpregnant,2020,103,"Comedy,Drama",6.5,9706
515,tt10307440,movie,The Decline,Jusqu'au déclin,2020,83,"Action,Thriller",6,9829
408,tt10243992,movie,I'm Your Woman,I'm Your Woman,2020,120,"Crime,Drama",6.2,9875
422,tt8652818,movie,Violet Evergarden: The Movie,Gekijouban Violet Evergarden,2020,140,"Animation,Drama,Fantasy",8.3,9887
205,tt10127684,movie,Rogue City,Bronx,2020,116,"Action,Crime,Drama",6.1,9901
1743,tt2702920,movie,The Secret Garden,The Secret Garden,2020,99,"Drama,Family,Fantasy",5.6,9961
1701,tt10885444,movie,Khaali Peeli,Khaali Peeli,2020,119,"Action,Comedy,Romance",2.5,10079
1116,tt2140571,movie,The Broken Hearts Gallery,The Broken Hearts Gallery,2020,109,"Comedy,Romance",6.3,10092
3376,tt13423846,movie,321 Action,321 Action,2020,100,Drama,1,10135
1854,tt10948718,movie,The Heist of the Century,El robo del siglo,2020,114,"Action,Biography,Comedy",7.1,10168
1596,tt9624766,movie,Jiu Jitsu,Jiu Jitsu,2020,102,"Action,Sci-Fi,Thriller",2.9,10177
1828,tt9772374,movie,Bloody Hell,Bloody Hell,2020,93,"Action,Comedy,Horror",6.6,10258
509,tt10303430,movie,Sightless,Sightless,2020,89,"Drama,Mystery,Thriller",5.5,10286
144,tt5259822,movie,Tesla,Tesla,2020,102,"Biography,Drama",5.1,10317
3290,tt12137964,movie,Anything for Jackson,Anything for Jackson,2020,97,"Horror,Mystery",6.3,10376
1015,tt9148706,movie,Misbehaviour,Misbehaviour,2020,106,"Comedy,Drama,History",6.3,10400
1772,tt1965308,movie,Interreflections,Interreflections,2020,165,"Fantasy,Sci-Fi",6,10422
691,tt11322920,movie,Ayyappanum Koshiyum,Ayyappanum Koshiyum,2020,177,"Action,Drama,Thriller",8,10428
36,tt10023024,movie,Love Aaj Kal,Love Aaj Kal,2020,142,"Drama,Romance",4.7,10432
528,tt10309906,movie,Shubh Mangal Zyada Saavdhan,Shubh Mangal Zyada Saavdhan,2020,117,"Comedy,Crime,Romance",5.8,10434
320,tt5715066,movie,Mortal,Torden,2020,104,"Action,Adventure,Drama",5.9,10506
1,tt6598238,movie,Life in a Year,Life in a Year,2020,107,"Drama,Romance",6.2,10534
1097,tt9207700,movie,Made in Italy,Made in Italy,2020,94,"Comedy,Drama,Romance",6,10569
1779,tt9738716,movie,The World to Come,The World to Come,2020,105,"Drama,History,Western",6.4,10731
1957,tt10993566,movie,Miami Bici,Miami Bici,2020,98,"Comedy,Crime",6.1,10798
520,tt8750570,movie,Sergio,Sergio,2020,118,"Biography,Drama,History",6.2,10892
515,tt8747450,movie,Chaman Bahaar,Chaman Bahaar,2020,111,"Comedy,Drama",6.9,10921
186,tt5420210,movie,The Comeback Trail,The Comeback Trail,2020,104,"Comedy,Crime",5.7,10952
281,tt7026488,movie,Come True,Come True,2020,105,"Horror,Sci-Fi",6,10962
756,tt8976576,movie,Vampires vs. the Bronx,Vampires vs. the Bronx,2020,85,"Comedy,Horror",5.7,11059
887,tt1545304,movie,Desperados,Desperados,2020,105,"Comedy,Romance",5.2,11155
2401,tt11833648,movie,The Book of Sun,Shams Al-Ma'arif,2020,120,Comedy,7.9,11219
336,tt5752192,movie,Meander,Meander,2020,90,"Drama,Horror,Mystery",5.4,11249
213,tt5498354,movie,Horizon Line,Horizon Line,2020,92,"Action,Adventure,Drama",4.8,11303
1848,tt13055780,movie,A California Christmas,A California Christmas,2020,106,"Comedy,Drama,Romance",5.8,11327
13,tt11044858,movie,Nocturne,Nocturne,2020,90,"Drama,Horror,Music",5.7,11482
859,tt10451852,movie,Nine Days,Nine Days,2020,124,"Drama,Fantasy",6.8,11498
720,tt6473066,movie,Clouds,Clouds,2020,121,"Biography,Drama,Music",7.5,11508
397,tt12592252,movie,Songbird,Songbird,2020,84,"Drama,Sci-Fi,Thriller",4.8,11534
1426,tt1918734,movie,2067,2067,2020,114,"Mystery,Sci-Fi",4.9,11625
155,tt6842770,movie,Wild Mountain Thyme,Wild Mountain Thyme,2020,102,"Comedy,Drama,Romance",5.7,11769
201,tt8433210,movie,A Dark Foe,A Dark Foe,2020,114,"Crime,Drama,Horror",4.1,11790
3976,tt12415546,movie,Attack on Titan: Chronicle,Shingeki no Kyojin: Chronicle,2020,122,"Action,Adventure,Animation",8.4,11808
1780,tt9738784,movie,Persian Lessons,Persischstunden,2020,127,"Drama,War",7.4,11813
732,tt6508228,movie,Ghosts of War,Ghosts of War,2020,94,"Fantasy,Horror,Thriller",5.6,11888
599,tt10344522,movie,Four Good Days,Four Good Days,2020,100,Drama,6.6,11903
1710,tt10888708,movie,The Sleepover,The Sleepover,2020,100,"Action,Adventure,Comedy",5.7,11926
508,tt10303324,movie,Survive the Night,Survive the Night,2020,90,"Action,Drama,Thriller",4,11930
1859,tt9794630,movie,The Vanished,The Vanished,2020,115,"Action,Crime,Horror",5.7,11970
1972,tt9877170,movie,Malang,Malang - Unleash the Madness,2020,135,"Action,Crime,Drama",6.5,12001
628,tt6317656,movie,Penguin Bloom,Penguin Bloom,2020,95,"Biography,Drama",6.8,12115
570,tt11284280,movie,Cadaver,Kadaver,2020,86,"Drama,Horror,Thriller",5.2,12168
2649,tt11905462,movie,Athlete A,Athlete A,2020,103,"Crime,Documentary,Sport",7.6,12304
1210,tt1552211,movie,The Last Days of American Crime,The Last Days of American Crime,2020,148,"Action,Crime,Drama",3.8,12397
413,tt7209472,movie,Aiyai: Wrathful Soul,Aiyai: Wrathful Soul,2020,83,"Mystery,Thriller",4.2,12408
2447,tt2226162,movie,Hunter Hunter,Hunter Hunter,2020,93,"Drama,Horror,Mystery",6.4,12701
1206,tt8160834,movie,Follow Me,Follow Me,2020,91,"Adventure,Horror,Mystery",5.4,12761
1581,tt10808832,movie,Let Them All Talk,Let Them All Talk,2020,113,"Comedy,Drama",6.1,12810
2562,tt13236566,movie,Operation Christmas Drop,Operation Christmas Drop,2020,95,"Comedy,Family,Romance",5.8,12975
383,tt11204094,movie,The Duke,The Duke,2020,95,"Biography,Comedy,Crime",6.9,12976
1396,tt10714856,movie,Feel the Beat,Feel the Beat,2020,109,"Comedy,Drama,Family",6.3,13026
764,tt10404944,movie,The Stronghold,BAC Nord,2020,105,"Action,Crime,Thriller",6.9,13058
872,tt10457128,movie,Summer of 85,Été 85,2020,101,"Drama,Romance",6.9,13090
394,tt7178640,movie,Superintelligence,Superintelligence,2020,106,"Action,Comedy,Romance",5.4,13135
197,tt8430598,movie,Shirley,Shirley,2020,107,"Biography,Drama,Horror",6.1,13162
524,tt10308928,movie,Force of Nature,Force of Nature,2020,91,"Action,Adventure,Crime",4.6,13178
1216,tt9308382,movie,The High Note,The High Note,2020,113,"Drama,Music,Romance",6.4,13284
1095,tt8045906,movie,Words on Bathroom Walls,Words on Bathroom Walls,2020,110,"Drama,Romance",7.2,13300
122,tt3661394,movie,The One and Only Ivan,The One and Only Ivan,2020,95,"Adventure,Comedy,Drama",6.6,13353
375,tt11199410,movie,The Princess Switch: Switched Again,The Princess Switch: Switched Again,2020,96,"Comedy,Drama,Family",5.4,13405
570,tt10333912,movie,Gulabo Sitabo,Gulabo Sitabo,2020,124,"Comedy,Drama",6.3,13457
1840,tt9779516,movie,I Still Believe,I Still Believe,2020,116,"Biography,Drama,Music",6.5,13462
2877,tt11958344,movie,A Whisker Away,Nakitai watashi wa neko o kaburu,2020,104,"Adventure,Animation,Drama",6.7,13547
414,tt4558376,movie,Downhill,Downhill,2020,86,"Comedy,Drama",4.9,13717
120,tt8366590,movie,Baaghi 3,Baaghi 3,2020,143,"Action,Adventure,Thriller",2.2,13774
467,tt11240506,movie,Nobody Sleeps in the Woods Tonight,W lesie dzis nie zasnie nikt,2020,102,"Fantasy,Horror,Mystery",4.9,13900
1793,tt11681250,movie,Godmothered,Godmothered,2020,110,"Comedy,Drama,Family",6.1,13911
870,tt10456740,movie,Lost Bullet,Balle perdue,2020,92,"Action,Crime,Thriller",6.3,14052
594,tt8829830,movie,Fatale,Fatale,2020,102,"Drama,Mystery,Romance",5.4,14056
304,tt11169050,movie,Supernova,Supernova,2020,95,"Drama,Romance",6.9,14125
3920,tt12393526,movie,Bulbbul,Bulbbul,2020,94,"Drama,Horror,Mystery",6.5,14203
2007,tt9898858,movie,Coffee & Kareem,Coffee & Kareem,2020,88,"Action,Comedy,Crime",5.2,14494
189,tt11127690,movie,The Paramedic,El practicante,2020,94,"Crime,Drama,Thriller",5.7,14533
1003,tt9139586,movie,Arkansas,Arkansas,2020,117,"Action,Crime,Mystery",6,14933
